terrainID,position,direction,average_power,power_group
aa12,4,26,17.8421,0
aa12,4,27,7.384517,0
aa12,4,28,44.48399,0
aa4a,4,28,67.44605,0
aa4a,4,27,11.35188,0
aa4a,4,26,11.23046,0
aa12,3,6,67.07445,0
aa1p,4,27,9.068444,0
aa1p,4,28,29.00784,0
aa3o,4,11,28.22576,0
aa2c,4,10,18.76634,0
aa31,4,11,45.68406,0
aa31,4,10,6.211801,0
aa31,3,6,51.02467,0
aa31,2,3,67.45141,0
aa2c,4,23,64.59804,0
aa2c,4,24,32.60696,0
aa2c,4,26,24.15823,0
aa2c,4,27,6.622566,0
aa31,1,3,61.46367,0
aa2c,4,28,40.05361,0
aa2c,4,6,46.04557,0
aa2c,4,8,68.92136,0
aa30,4,9,23.21461,0
aa30,4,7,26.93418,0
aa30,4,6,58.10004,0
aa2c,4,9,12.8163,0
aa2d,0,6,65.35906,0
aa2d,1,3,66.73269,0
aa30,4,28,47.1811,0
aa30,4,27,11.15619,0
aa30,4,26,20.84591,0
aa30,4,24,28.76478,0
aa2c,3,6,52.71789,0
aa2c,2,3,48.30569,0
aa31,4,23,47.31034,0
aa31,4,25,69.2361,0
aa32,4,23,60.7707,0
aa2b,2,2,70.08284,0
aa2b,2,3,37.70745,0
aa2b,3,6,50.04693,0
aa2b,4,10,13.23438,0
aa32,4,11,50.20005,0
aa32,4,10,7.754119,0
aa2b,4,23,46.59009,0
aa2b,4,25,60.69424,0
aa2b,4,26,15.71933,0
aa2b,4,27,9.577233,0
aa30,4,23,61.16129,0
aa32,2,3,58.44906,0
aa32,1,3,41.51165,0
aa2b,4,6,55.42701,0
aa32,0,6,61.21286,0
aa2b,4,9,20.51522,0
aa31,4,9,22.07998,0
aa31,4,6,52.43724,0
aa2c,0,6,51.45667,0
aa2c,1,3,51.90452,0
aa31,4,28,40.3289,0
aa31,4,27,8.548667,0
aa31,4,26,14.67517,0
aa2b,4,28,48.09755,0
aa32,4,24,27.95463,0
aa2d,2,3,59.5779,0
aa2d,4,10,18.50106,0
aa2z,3,6,66.82908,0
aa2f,4,23,60.13081,0
aa2f,4,24,26.37118,0
aa2z,2,3,56.72406,0
aa2f,4,26,18.64172,0
aa2f,4,27,10.54683,0
aa2f,4,28,60.36996,0
aa2z,1,3,48.92558,0
aa2f,4,6,49.53253,0
aa2f,4,8,65.77879,0
aa2z,0,6,65.36394,0
aa2f,4,9,15.71108,0
aa2y,4,9,23.69118,0
aa2g,0,6,59.66095,0
aa2y,4,6,60.49494,0
aa2g,1,3,49.51505,0
aa2g,2,3,48.86706,0
aa2y,4,27,19.66438,0
aa2y,4,26,21.53362,0
aa2y,4,25,61.56482,0
aa2y,4,23,46.60849,0
aa2g,3,6,49.3393,0
aa2g,4,10,7.272784,0
aa2z,4,10,11.18853,0
aa2z,4,11,32.85322,0
aa2f,4,11,65.63104,0
aa2f,4,10,11.06377,0
aa30,4,11,60.82439,0
aa30,4,10,11.3241,0
aa30,3,6,66.11009,0
aa2d,4,23,50.1505,0
aa30,2,3,53.28457,0
aa2d,4,25,58.53867,0
aa2d,4,26,13.34276,0
aa2d,4,27,8.680826,0
aa2d,4,28,48.73297,0
aa30,1,3,53.07681,0
aa30,0,6,62.66873,0
aa2d,3,6,57.33649,0
aa2d,4,5,58.35743,0
aa2z,4,9,44.00672,0
aa2d,4,9,9.668389,0
aa2z,4,7,29.25354,0
aa2z,4,6,61.70231,0
aa2f,0,6,45.42049,0
aa2z,4,28,21.60407,0
aa2z,4,27,11.75436,0
aa2z,4,26,56.90549,0
aa2z,4,24,37.40416,0
aa2f,2,2,70.09659,0
aa2f,2,3,41.72323,0
aa2d,4,8,36.95316,0
aa2g,4,11,24.05041,0
aa32,4,26,23.49425,0
aa32,4,28,53.02783,0
aa28,0,6,65.25513,0
aa28,1,3,65.99882,0
aa28,2,3,54.71658,0
aa35,4,28,23.45491,0
aa35,4,27,11.85853,0
aa35,4,26,38.55754,0
aa35,4,24,21.36043,0
aa35,4,23,48.86919,0
aa28,3,6,45.77972,0
aa28,4,10,11.72829,0
aa28,4,11,67.31912,0
aa35,4,11,25.83561,0
aa35,4,10,18.05807,0
aa35,3,6,65.11958,0
aa28,4,23,36.73365,0
aa28,4,25,41.20638,0
aa28,4,26,13.85588,0
aa28,4,27,34.5779,0
aa35,1,3,40.75715,0
aa28,4,6,53.92194,0
aa35,0,6,68.75143,0
aa28,4,9,23.48561,0
aa34,4,9,13.51756,0
aa35,4,7,52.52238,0
aa35,4,8,15.8639,0
aa27,4,9,60.97127,0
aa36,0,6,48.19351,0
aa36,4,9,62.9547,0
aa36,4,7,44.62684,0
aa27,1,3,64.09006,0
aa27,2,3,47.81718,0
aa36,4,28,22.34885,0
aa36,4,27,6.837682,0
aa36,4,26,32.92325,0
aa36,4,24,25.1362,0
aa36,4,23,59.6441,0
aa27,3,6,60.56453,0
aa27,4,10,10.49877,0
aa34,4,8,50.64513,0
aa27,4,11,20.11677,0
aa36,4,10,9.651592,0
aa27,4,23,63.87462,0
aa27,4,24,29.51062,0
aa27,4,26,48.31379,0
aa27,4,27,10.18671,0
aa27,4,28,17.98273,0
aa36,2,3,47.71542,0
aa27,4,29,69.62493,0
aa36,1,3,68.05074,0
aa27,4,7,36.84076,0
aa27,4,8,12.57668,0
aa36,4,11,24.65407,0
aa32,4,27,8.485862,0
aa34,4,6,38.76833,0
aa29,0,6,50.6932,0
aa33,4,24,45.99166,0
aa2a,3,6,50.88728,0
aa2a,4,10,14.39482,0
aa2a,4,11,23.57887,0
aa33,4,11,18.60928,0
aa33,4,10,15.82831,0
aa2a,4,23,68.90672,0
aa2a,4,24,33.58104,0
aa2a,4,25,11.1632,0
aa2a,4,26,69.33162,0
aa33,2,3,38.72149,0
aa33,2,2,64.13554,0
aa2a,4,27,15.82529,0
aa2a,4,28,20.31651,0
aa33,1,3,54.30858,0
aa33,0,6,37.52658,0
aa2a,4,7,45.07835,0
aa33,0,5,67.02106,0
aa2a,4,8,15.61789,0
aa32,4,9,20.29309,0
aa32,4,7,26.75519,0
aa32,4,6,57.03616,0
aa2b,0,6,66.08462,0
aa33,4,25,17.4306,0
aa33,4,27,29.9887,0
aa33,4,28,23.12822,0
aa2a,2,3,59.89173,0
aa34,4,27,14.77682,0
aa34,4,26,14.65199,0
aa34,4,25,68.2566,0
aa29,1,3,52.57613,0
aa34,4,23,54.86967,0
aa29,2,3,59.41017,0
aa29,3,6,62.90464,0
aa29,4,10,13.80286,0
aa29,4,11,68.83833,0
aa34,4,10,19.47395,0
aa34,3,6,64.80732,0
aa34,4,5,64.83022,0
aa29,4,23,48.07355,0
aa29,4,25,69.47122,0
aa29,4,26,14.64251,0
aa29,4,27,11.96068,0
aa29,4,28,62.26311,0
aa34,1,3,58.47528,0
aa29,4,6,54.87183,0
aa29,4,7,26.88644,0
aa29,4,9,22.01063,0
aa33,4,8,14.72616,0
aa33,4,7,43.56274,0
aa2a,1,3,52.11427,0
aa34,2,3,65.40974,0
aa2y,4,11,56.62368,0
aa2y,4,10,10.26902,0
aa2g,4,24,52.16444,0
aa2m,4,10,9.382937,0
aa2m,4,11,60.0551,0
aa2s,4,27,25.03359,0
aa2s,4,26,16.17516,0
aa2s,4,25,63.72755,0
aa2s,4,23,54.32022,0
aa2m,4,23,47.00714,0
aa2m,4,25,60.5997,0
aa2m,4,26,15.12597,0
aa2m,4,27,11.90476,0
aa2m,4,28,65.28374,0
aa2s,4,10,31.72922,0
aa2s,3,6,53.4071,0
aa2m,4,6,47.39451,0
aa2s,2,3,53.57629,0
aa2m,4,8,66.79749,0
aa2m,4,9,14.28064,0
aa2s,1,3,64.42278,0
aa2n,0,6,58.3828,0
aa2s,0,6,46.09286,0
aa2n,1,3,48.90059,0
aa2r,4,9,11.37347,0
aa2r,4,8,53.80336,0
aa2m,3,6,60.00593,0
aa2s,4,5,65.11123,0
aa2s,4,6,41.88837,0
aa2s,4,8,42.54071,0
aa2t,4,9,28.02577,0
aa2t,4,7,33.00873,0
aa2t,4,6,55.50829,0
aa2l,4,10,36.23575,0
aa2l,4,11,9.302187,0
aa2l,4,12,52.80173,0
aa2t,4,28,22.97539,0
aa2t,4,27,9.120327,0
aa2t,4,26,44.00298,0
aa2t,4,24,31.76454,0
aa2t,4,23,62.34804,0
aa2r,4,6,42.66078,0
aa2l,4,24,51.05343,0
aa2l,4,27,52.10794,0
aa2l,4,28,15.65596,0
aa2l,4,29,43.25355,0
aa2t,4,11,48.42564,0
aa2t,4,10,9.422523,0
aa2t,3,6,46.91667,0
aa2l,4,7,49.65026,0
aa2l,4,8,21.11531,0
aa2m,1,3,70.3116,0
aa2m,2,3,66.04271,0
aa2s,4,9,11.31453,0
aa2l,4,25,25.41497,0
aa2l,3,6,62.14777,0
aa2n,2,3,60.20557,0
aa2n,4,10,12.61855,0
aa2o,4,26,55.49473,0
aa2q,4,12,62.87285,0
aa2q,4,11,11.0103,0
aa2q,4,10,20.0413,0
aa2o,4,27,11.66141,0
aa2o,4,28,30.63653,0
aa2q,3,6,54.20133,0
aa2q,2,3,65.84184,0
aa2q,1,3,36.91884,0
aa2q,1,2,70.08861,0
aa2o,4,6,67.40594,0
aa2o,4,7,35.0562,0
aa2o,4,8,11.3343,0
aa2p,4,9,15.35527,0
aa2p,1,3,52.42979,0
aa2p,4,6,53.74099,0
aa2p,2,3,57.37095,0
aa2p,3,6,46.90955,0
aa2p,4,10,16.47208,0
aa2p,4,28,60.35418,0
aa2p,4,27,11.58062,0
aa2p,4,26,15.31695,0
aa2p,4,23,52.73844,0
aa2o,4,24,38.28363,0
aa2q,4,23,56.02212,0
aa2q,4,24,31.39814,0
aa2q,4,26,48.26673,0
aa2n,4,11,52.64526,0
aa2r,4,27,25.19736,0
aa2r,4,26,14.05667,0
aa2r,4,25,52.18702,0
aa2r,4,23,43.14182,0
aa2n,4,23,65.58674,0
aa2n,4,24,38.17595,0
aa2n,4,26,38.07983,0
aa2r,4,10,29.13122,0
aa2n,4,27,10.51804,0
aa2n,4,28,32.32308,0
aa2n,3,6,46.80114,0
aa2r,3,6,41.27927,0
aa2r,1,3,60.03645,0
aa2n,4,9,26.1706,0
aa2o,0,6,62.52718,0
aa2o,1,3,55.7,0
aa2q,4,8,21.66002,0
aa2q,4,7,51.20602,0
aa2o,3,6,62.10399,0
aa2o,4,10,16.16633,0
aa2o,4,11,16.67382,0
aa2q,4,28,33.01483,0
aa2q,4,27,8.452848,0
aa2n,4,6,46.26763,0
aa2u,0,6,47.15446,0
aa2l,1,3,56.83283,0
aa2u,1,3,68.48423,0
aa2h,4,27,17.84355,0
aa2x,3,6,64.04779,0
aa2x,2,3,42.49717,0
aa2h,4,6,47.84531,0
aa2h,4,8,63.40014,0
aa2h,4,9,15.7432,0
aa2x,0,6,38.61039,0
aa2w,4,9,17.46741,0
aa2w,4,6,55.13649,0
aa2i,1,3,48.75042,0
aa2i,3,6,46.32301,0
aa2i,4,10,11.25661,0
aa2w,4,28,66.55867,0
aa2w,4,27,11.78773,0
aa2w,4,26,16.53174,0
aa2i,4,11,56.3279,0
aa2w,4,23,47.54044,0
aa2i,4,23,49.14931,0
aa2i,4,24,25.80867,0
aa2i,4,26,31.15257,0
aa2w,4,11,58.14921,0
aa2w,4,10,10.61473,0
aa2i,4,27,7.563543,0
aa2h,4,26,8.273719,0
aa2h,4,25,36.1453,0
aa2x,4,10,9.840322,0
aa2x,4,11,67.28239,0
aa2g,4,26,47.49315,0
aa2y,3,6,68.45079,0
aa2g,4,27,8.00551,0
aa2g,4,28,20.71665,0
aa2y,2,3,65.93475,0
aa2g,4,7,41.28935,0
aa2y,1,3,57.84205,0
aa2g,4,9,49.86251,0
aa2h,0,6,45.09269,0
aa2y,0,6,46.04802,0
aa2x,4,9,16.08905,0
aa2i,4,28,33.40964,0
aa2x,4,8,69.99059,0
aa2h,1,3,47.95806,0
aa2h,2,3,44.57378,0
aa2x,4,27,16.29623,0
aa2x,4,26,13.15977,0
aa2x,4,25,55.20545,0
aa2h,3,6,65.70497,0
aa2x,4,23,50.07966,0
aa2h,4,10,9.927143,0
aa2h,4,11,58.64633,0
aa2h,4,22,66.46761,0
aa2h,4,23,32.82118,0
aa2x,4,6,50.99464,0
aa2w,3,6,51.83948,0
aa2w,2,3,58.47394,0
aa2i,4,5,65.68012,0
aa2j,4,8,23.39638,0
aa2v,0,6,56.87477,0
aa2u,4,9,25.54644,0
aa2k,2,3,55.08434,0
aa2u,4,6,58.78873,0
aa2k,3,6,54.18776,0
aa2k,4,10,9.63124,0
aa2k,4,11,41.19307,0
aa2u,4,28,52.03583,0
aa2u,4,27,8.916707,0
aa2u,4,26,9.223599,0
aa2j,4,7,49.71022,0
aa2u,4,25,46.56067,0
aa2u,4,22,61.50832,0
aa2k,4,24,33.89957,0
aa2k,4,26,32.78862,0
aa2k,4,27,7.87255,0
aa2k,4,28,40.17484,0
aa2u,4,11,61.41357,0
aa2u,4,10,11.34234,0
aa2k,4,6,59.38054,0
aa2u,2,3,39.74064,0
aa2k,4,7,35.35718,0
aa2k,4,9,41.96577,0
aa2u,4,23,35.69267,0
aa37,0,6,54.9325,0
aa2v,1,3,50.90611,0
aa2j,4,29,38.42045,0
aa2i,4,6,36.48565,0
aa2w,1,3,47.74651,0
aa2i,4,8,51.87907,0
aa2i,4,9,9.789261,0
aa2w,0,6,70.02739,0
aa2j,1,3,38.54766,0
aa2v,4,8,15.59821,0
aa2v,4,7,42.73195,0
aa2j,3,6,43.899,0
aa2j,4,10,32.03225,0
aa2j,4,11,7.922073,0
aa2v,2,3,47.0387,0
aa2v,4,29,53.89491,0
aa2v,4,27,24.9451,0
aa2v,4,25,16.96857,0
aa2v,4,24,40.25861,0
aa2j,4,12,38.68469,0
aa2j,4,23,68.81859,0
aa2j,4,24,44.50589,0
aa2j,4,25,18.01585,0
aa2v,4,11,17.66761,0
aa2v,4,10,19.81388,0
aa2j,4,27,30.32735,0
aa2j,4,28,9.773935,0
aa2v,4,28,14.1547,0
aa4m,3,6,62.2682,0
aa27,0,6,39.64485,0
aa26,4,8,28.32166,0
aa3i,4,6,45.07913,0
aa1v,2,3,37.21058,0
aa1v,4,10,16.96318,0
aa1v,4,11,16.16799,0
aa3i,4,28,35.83047,0
aa3i,4,27,7.916047,0
aa3i,4,26,29.42415,0
aa3i,4,24,29.95265,0
aa3i,4,23,63.94028,0
aa1v,4,24,36.2523,0
aa1v,4,25,11.98932,0
aa3i,4,11,61.66492,0
aa3i,4,10,11.35569,0
aa1v,4,26,69.62453,0
aa1v,4,27,19.48328,0
aa1v,4,28,16.75953,0
aa3i,3,6,46.65129,0
aa1v,4,29,65.11298,0
aa3i,2,3,52.62999,0
aa1v,4,7,35.17472,0
aa1v,4,8,12.79126,0
aa3i,0,6,57.80482,0
aa3h,4,9,62.56995,0
aa3i,4,7,20.06349,0
aa3i,4,9,16.82721,0
aa1v,2,2,64.71191,0
aa3j,0,6,63.77761,0
aa3j,4,8,21.9836,0
aa3j,4,7,66.28495,0
aa1u,3,6,52.31629,0
aa1u,4,10,7.751795,0
aa1u,4,11,41.33427,0
aa3j,4,28,35.3995,0
aa3j,4,26,18.12481,0
aa3j,4,25,45.1296,0
aa1u,4,23,57.04148,0
aa1u,4,24,28.78658,0
aa1u,4,26,32.53886,0
aa3h,4,8,9.671306,0
aa1u,4,27,7.223286,0
aa3j,4,12,57.24853,0
aa3j,4,11,11.69186,0
aa3j,4,10,27.47448,0
aa3j,3,6,62.993,0
aa1u,4,6,57.03811,0
aa1u,4,7,28.94598,0
aa3j,2,3,65.2902,0
aa1u,4,9,27.41362,0
aa3j,1,3,67.0475,0
aa1v,0,6,50.96536,0
aa1v,1,3,58.20787,0
aa1u,4,28,34.74174,0
aa3k,0,6,63.58824,0
aa3h,4,7,23.57453,0
aa1w,2,3,52.57417,0
aa3g,4,27,8.062638,0
aa3g,4,26,27.81334,0
aa3g,4,24,30.79903,0
aa3g,4,23,64.448,0
aa1x,4,10,8.756176,0
aa1x,4,11,54.17285,0
aa1x,4,23,64.08226,0
aa1x,4,24,27.34744,0
aa3g,4,11,59.57497,0
aa3g,4,10,9.272866,0
aa1x,4,26,21.59816,0
aa1x,4,27,12.53431,0
aa1x,4,28,63.90786,0
aa3g,3,6,49.39126,0
aa3g,2,3,51.60611,0
aa1x,4,6,63.03594,0
aa1x,4,7,29.6995,0
aa1x,4,9,23.42913,0
aa1y,0,6,46.9487,0
aa3g,0,6,61.0275,0
aa1y,1,3,55.01176,0
aa3f,4,9,13.06596,0
aa3f,4,8,58.15605,0
aa3g,4,28,49.45639,0
aa1x,3,6,58.34238,0
aa1x,2,3,50.13635,0
aa1x,1,3,55.70964,0
aa1w,3,6,60.49133,0
aa1w,4,10,16.51927,0
aa1w,4,11,27.96675,0
aa3h,4,28,29.93637,0
aa3h,4,27,10.62729,0
aa3h,4,26,45.35233,0
aa3h,4,24,33.72922,0
aa3h,4,23,67.8103,0
aa1w,4,23,56.62372,0
aa1w,4,24,29.75825,0
aa3h,4,11,23.33266,0
aa3h,4,6,49.50048,0
aa3h,4,10,13.03468,0
aa1w,4,27,12.0168,0
aa1w,4,28,22.70552,0
aa3h,3,6,51.21711,0
aa3h,1,3,70.27086,0
aa1w,4,6,67.84008,0
aa1w,4,7,35.09916,0
aa1w,4,9,66.29173,0
aa1x,0,6,44.13116,0
aa3g,4,9,22.27949,0
aa3g,4,7,29.06428,0
aa3g,4,6,62.83315,0
aa1w,4,26,56.40901,0
aa3f,4,6,45.02097,0
aa1u,1,3,48.39042,0
aa1t,4,9,28.45855,0
aa1q,4,7,36.05014,0
aa1q,4,8,13.10419,0
aa3n,1,3,67.34034,0
aa1r,0,6,58.47255,0
aa1r,1,3,66.01427,0
aa3n,0,6,40.9302,0
aa3m,4,9,9.75058,0
aa3m,4,8,47.91135,0
aa1r,2,3,67.16332,0
aa3m,4,6,40.31128,0
aa1r,3,6,48.55618,0
aa1r,4,10,17.26059,0
aa3m,4,28,67.99146,0
aa3m,4,27,13.91342,0
aa3m,4,26,13.69001,0
aa3m,4,25,60.40857,0
aa3m,4,23,50.51862,0
aa1r,4,23,46.04789,0
aa1r,4,25,36.8985,0
aa1r,4,26,17.27057,0
aa1r,4,27,44.79736,0
aa1r,4,6,44.20534,0
aa3m,4,10,21.57654,0
aa3n,2,3,43.31237,0
aa1q,4,6,65.89572,0
aa3n,3,6,57.59324,0
aa3n,4,10,13.45632,0
aa3o,4,10,9.239365,0
aa1p,4,7,46.49826,0
aa3o,3,6,59.95343,0
aa3o,2,3,44.31024,0
aa1q,1,3,51.70167,0
aa3o,1,3,52.41684,0
aa3o,0,6,49.5159,0
aa1q,3,6,50.17062,0
aa1q,4,10,20.34851,0
aa1q,4,11,16.74127,0
aa3n,4,9,61.91327,0
aa1r,4,8,52.64102,0
aa3n,4,7,28.07601,0
aa1q,4,23,52.79484,0
aa3n,4,28,34.27439,0
aa3n,4,27,8.164311,0
aa3n,4,26,49.01854,0
aa1q,4,24,27.15126,0
aa3n,4,24,44.18427,0
aa1q,4,26,49.39688,0
aa1q,4,27,11.69497,0
aa1q,4,28,18.32363,0
aa1q,4,29,64.74389,0
aa3n,4,11,30.16727,0
aa3n,4,6,50.63133,0
aa3k,1,3,69.12703,0
aa1r,4,9,13.29407,0
aa3m,2,3,49.08318,0
aa3l,0,6,44.5011,0
aa1t,3,6,52.22314,0
aa3k,4,8,15.20004,0
aa3k,4,7,40.72612,0
aa1t,4,10,8.604177,0
aa1t,4,11,44.54399,0
aa3k,4,29,51.50177,0
aa3k,4,28,13.28168,0
aa3k,4,27,17.8356,0
aa3k,4,26,58.16933,0
aa3k,4,24,30.93747,0
aa3k,4,23,53.47478,0
aa1t,4,23,53.55527,0
aa1t,4,24,30.6863,0
aa1t,4,26,26.61783,0
aa1t,4,27,6.290798,0
aa1t,4,28,32.4485,0
aa3k,4,12,58.65444,0
aa3k,4,11,13.39265,0
aa3k,4,10,21.81824,0
aa3k,3,6,43.84989,0
aa3k,2,3,55.00541,0
aa1t,4,7,33.51308,0
aa1t,2,3,44.1385,0
aa3l,1,3,47.82239,0
aa3l,2,3,48.47625,0
aa1t,0,6,51.13659,0
aa1s,0,6,47.99406,0
aa1s,1,3,57.53349,0
aa1s,2,3,50.88758,0
aa3m,0,6,43.77261,0
aa1s,3,6,61.96185,0
aa3l,4,9,9.028374,0
aa3l,4,8,40.76406,0
aa3l,4,6,44.22849,0
aa1s,4,10,10.03769,0
aa1s,4,11,16.91989,0
aa1s,4,23,62.80375,0
aa3m,3,6,66.78098,0
aa1s,4,24,32.20718,0
aa3l,4,26,10.37624,0
aa3l,4,25,45.59019,0
aa1s,4,26,37.78045,0
aa3l,4,23,50.70531,0
aa1s,4,27,6.06505,0
aa1s,4,28,23.90017,0
aa1s,4,6,62.99854,0
aa1s,4,7,31.36257,0
aa3l,4,10,23.5433,0
aa1s,4,9,51.03385,0
aa3l,3,6,69.03996,0
aa3l,4,27,25.64932,0
aa1y,2,3,62.2095,0
aa1y,3,6,62.35714,0
aa1y,4,10,7.73916,0
aa3a,4,10,16.28538,0
aa23,4,6,61.45953,0
aa3a,2,3,48.07375,0
aa23,4,9,23.56017,0
aa24,0,6,58.99508,0
aa24,1,3,55.03249,0
aa3a,0,6,44.21166,0
aa24,2,3,39.98075,0
aa39,4,8,16.11188,0
aa39,4,7,45.49767,0
aa24,3,6,49.88469,0
aa24,4,10,12.11761,0
aa39,4,29,51.31447,0
aa39,4,28,10.83616,0
aa39,4,27,16.92464,0
aa39,4,26,65.25497,0
aa39,4,24,34.91713,0
aa39,4,23,66.46803,0
aa24,4,23,44.81657,0
aa24,4,25,43.57162,0
aa24,4,26,14.97014,0
aa24,4,27,17.53007,0
aa24,4,28,64.1731,0
aa3a,4,11,17.12832,0
aa23,4,28,46.73687,0
aa23,4,27,9.418537,0
aa23,4,26,19.50273,0
aa3b,4,10,21.78057,0
aa3b,3,6,57.88593,0
aa22,4,5,60.74613,0
aa22,4,6,36.52254,0
aa3b,2,3,45.64656,0
aa22,4,8,45.69565,0
aa22,4,9,10.25768,0
aa3b,1,3,60.72083,0
aa23,1,3,45.18939,0
aa3b,0,6,47.68475,0
aa23,2,3,61.37323,0
aa39,4,12,69.75905,0
aa3a,4,9,68.91411,0
aa3a,4,7,42.98066,0
aa23,3,6,60.71222,0
aa23,4,10,17.94744,0
aa23,4,11,65.50887,0
aa3a,4,29,41.81391,0
aa3a,4,28,11.92369,0
aa3a,4,27,28.49291,0
aa3a,4,25,14.74712,0
aa3a,4,24,36.23241,0
aa23,4,23,67.01041,0
aa23,4,24,33.22113,0
aa3a,4,8,15.10019,0
aa3b,4,11,13.93285,0
aa39,4,11,15.89954,0
aa39,3,6,50.45279,0
aa26,0,6,41.77537,0
aa38,0,6,47.05553,0
aa26,1,3,52.21243,0
aa37,4,9,24.80981,0
aa37,4,8,59.39896,0
aa37,4,6,42.7993,0
aa37,4,5,65.08892,0
aa26,2,2,58.997,0
aa26,2,3,36.48879,0
aa37,4,27,18.93523,0
aa37,4,26,11.95043,0
aa37,4,25,60.81487,0
aa26,4,10,27.8993,0
aa37,4,23,43.47341,0
aa26,4,22,54.98076,0
aa26,4,25,31.88685,0
aa26,4,26,8.715049,0
aa37,4,10,20.0588,0
aa26,4,27,30.74654,0
aa37,2,3,34.63657,0
aa37,2,2,55.31648,0
aa26,4,5,55.7182,0
aa37,1,3,52.74707,0
aa38,1,3,53.90211,0
aa25,4,9,13.86018,0
aa25,4,8,58.51595,0
aa38,2,3,41.01801,0
aa39,2,3,61.20242,0
aa24,4,6,50.49202,0
aa24,4,9,18.54226,0
aa39,1,3,52.2881,0
aa25,0,6,65.00747,0
aa25,1,3,60.47319,0
aa38,4,9,12.26042,0
aa38,4,8,56.37169,0
aa25,2,3,53.8378,0
aa38,4,6,45.66817,0
aa25,3,6,56.23624,0
aa39,4,10,20.81689,0
aa25,4,10,9.273379,0
aa38,4,28,59.38063,0
aa38,4,27,10.02071,0
aa38,4,26,19.68778,0
aa38,4,23,59.23882,0
aa25,4,23,46.85023,0
aa25,4,25,41.82429,0
aa25,4,26,10.34074,0
aa25,4,27,33.29119,0
aa38,4,11,67.52957,0
aa38,4,10,11.81759,0
aa25,4,6,45.439,0
aa25,4,11,58.76506,0
aa3b,4,12,68.12016,0
aa22,4,27,18.86699,0
aa22,4,26,10.57374,0
aa3e,4,27,12.65652,0
aa3e,4,26,10.21807,0
aa3e,4,25,59.86831,0
aa3e,4,23,48.53255,0
aa1z,4,24,46.60254,0
aa1z,4,25,15.04247,0
aa1z,4,26,68.14231,0
aa1z,4,27,16.49844,0
aa1z,4,28,10.40749,0
aa1z,4,29,49.772,0
aa3e,4,11,56.56707,0
aa3e,4,10,8.47987,0
aa3e,3,6,49.19213,0
aa3e,2,3,64.4785,0
aa1z,4,7,60.67638,0
aa1z,4,8,23.1094,0
aa3e,1,3,52.7436,0
aa20,0,6,58.80337,0
aa20,1,3,66.54684,0
aa3d,4,9,57.87466,0
aa3d,4,7,37.18806,0
aa20,2,3,44.71625,0
aa20,3,6,59.12455,0
aa3e,4,28,62.22503,0
aa1z,4,12,65.84174,0
aa1z,4,11,12.24754,0
aa1z,4,10,19.70235,0
aa1y,4,11,41.28691,0
aa3f,4,27,21.27906,0
aa3f,4,26,10.8713,0
aa3f,4,25,53.39358,0
aa3f,4,23,47.75188,0
aa1y,4,23,46.76244,0
aa1y,4,24,24.55004,0
aa1y,4,26,36.6448,0
aa1y,4,27,8.311861,0
aa1y,4,28,31.81594,0
aa3f,4,10,17.12375,0
aa20,4,10,13.66707,0
aa3f,3,6,52.72124,0
aa1y,4,6,38.95494,0
aa1y,4,7,19.89766,0
aa1y,4,9,24.65278,0
aa3f,1,3,68.5989,0
aa1z,0,6,39.19212,0
aa3f,0,6,51.35083,0
aa1z,1,3,67.3909,0
aa3e,4,9,19.45358,0
aa3e,4,6,52.60015,0
aa1z,2,3,38.84399,0
aa1z,3,6,61.59173,0
aa3f,2,3,41.52146,0
aa3d,4,28,24.97926,0
aa3d,4,27,14.31452,0
aa3d,4,26,60.42334,0
aa21,4,28,24.97186,0
aa3c,4,11,59.52324,0
aa3c,4,10,10.08345,0
aa3c,3,6,48.16838,0
aa21,4,6,62.55436,0
aa3c,2,3,46.12133,0
aa21,4,7,33.20191,0
aa21,4,9,43.66088,0
aa3c,1,3,43.09213,0
aa22,1,3,63.18866,0
aa3c,0,6,46.51946,0
aa21,4,27,7.20419,0
aa22,2,3,63.67632,0
aa3b,4,7,47.58917,0
aa22,3,6,49.83375,0
aa22,4,10,26.15297,0
aa3b,4,28,23.61853,0
aa3b,4,27,15.85306,0
aa3b,4,26,65.57231,0
aa3b,4,25,10.57651,0
aa3b,4,24,31.25663,0
aa3b,4,23,59.82643,0
aa22,4,23,50.4062,0
aa22,4,25,58.17148,0
aa3b,4,8,17.71355,0
aa26,4,9,7.330807,0
aa21,4,26,44.67963,0
aa21,4,23,55.06154,0
aa3d,4,24,42.97329,0
aa20,4,23,54.99994,0
aa20,4,26,22.44631,0
aa20,4,27,7.816092,0
aa20,4,28,43.96759,0
aa3d,4,11,28.03256,0
aa3d,4,10,9.127503,0
aa3d,3,6,60.13909,0
aa20,4,6,60.06729,0
aa3d,2,3,54.58118,0
aa20,4,9,23.417,0
aa21,4,24,25.56223,0
aa3d,1,3,45.15983,0
aa3d,0,6,61.42902,0
aa3c,4,9,22.01119,0
aa3c,4,7,24.95397,0
aa3c,4,6,49.66111,0
aa21,3,6,42.68987,0
aa21,4,10,8.465057,0
aa21,4,11,29.62616,0
aa3c,4,28,41.71049,0
aa3c,4,27,7.445975,0
aa3c,4,26,33.88288,0
aa3c,4,24,35.47546,0
aa21,1,3,39.73608,0
aa0r,2,3,48.13854,0
